file_name,formula,space_group,value_per_atom,most_distinct_OFM
4242_PtV5,PtV5,F-43m,-0.0809234845314452,False
4243_Ir3Ni,Ir3Ni,Imm2,0.047391822307901,False
4244_AgIr3,AgIr3,Pm-3m,3.4604658513367634,False
4245_Cu2Mn,Cu2Mn,Immm,0.4952616009620237,False
4246_AuW4,AuW4,I4/m,0.4205974914697705,False
4247_MnRh3,MnRh3,P4/mmm,0.0642769134889844,False
4248_Pt2V,Pt2V,Immm,-0.5499976049611442,False
4249_AuRh,AuRh,Pm-3m,0.2785169400110483,False
4250_Ba4Ca2,Ba4Ca2,Cmcm,0.0320475488332038,False
4251_Pd2P,Pd2P,I4/mmm,-0.2900332965915086,False
4252_AlCu3,AlCu3,Imm2,-0.1649203732823112,False
4253_Au2Ge4,Au2Ge4,I4/mcm,0.152505619377352,False
4254_CaBi,CaBi,P-6m2,-0.6500097699602416,False
4255_Au2Mn,Au2Mn,I4/mmm,-0.0971041462008267,False
4256_PtV,PtV,F-43m,0.4367724316087003,False
4257_Fe2Sb2,Fe2Sb2,Imma,0.4179474835499421,False
4258_Al5Ni,Al5Ni,Amm2,-0.1007123025640458,False
4260_MoW,MoW,Pm-3m,-0.0115632644363721,False
4261_Mo4W16,Mo4W16,I-43m,0.9989554266022864,False
4262_Ba2P,Ba2P,I4/mmm,-0.7444133013472781,False
4263_Ag2Sr,Ag2Sr,I4/mmm,-0.1945276093546164,False
4264_MoBr3,MoBr3,Imm2,-0.3920457264089467,False
4265_Ba2Ni6,Ba2Ni6,I4/mmm,0.6240558499667035,False
4266_IrMo3,IrMo3,Cmmm,0.0075335950078798,False
4267_Ba3Ge,Ba3Ge,P4/mmm,-0.2287610492721032,False
4268_In4W8,In4W8,Pnma,0.5404186690897484,False
4269_AuNi2,AuNi2,Immm,0.1135973976274199,False
4270_Mo2V6,Mo2V6,Cmcm,-0.0734245459992521,False
4271_MnBr2,MnBr2,P-3m1,-0.985413620866448,False
4272_RbW,RbW,F-43m,3.473318277164075,False
4273_AgSr3,AgSr3,P4/mmm,-0.1419343204578349,False
4274_Fe8W4,Fe8W4,Pa-3,1.27481575434075,False
4275_Ta2P4,Ta2P4,I4/mcm,-0.5957414793266563,False
4276_V8As16,V8As16,Fd-3m,0.0624888650882127,False
4277_ThBr,ThBr,F-43m,-0.1704102825568485,False
4278_CuTa3,CuTa3,Immm,0.1501830417095071,False
4279_Fe4W2,Fe4W2,Fd-3m,-0.0117364097206985,False
4280_Al10Ta20,Al10Ta20,P4_2/mnm,-0.0910167770230183,False
4281_NiGe2,NiGe2,P4/mmm,0.066839860205236,False
4282_AlSn,AlSn,Fm-3m,0.0668889507328112,False
4283_Cu2Mn2,Cu2Mn2,Cmcm,0.2471525421194602,False
4284_MoW5,MoW5,Cmmm,0.0012216927512819,False
4285_In2Mn,In2Mn,I4/mmm,0.2163870694935195,False
4286_AcBr,AcBr,P-6m2,-1.339549648914408,False
4287_Ba4W2,Ba4W2,Pnnm,1.4642914263667777,False
4288_AuYb,AuYb,Pm-3m,-1.0277863141157448,False
4289_K32Ge32,K32Ge32,P-43n,-0.2314262604501489,False
4290_Mo2W2,Mo2W2,Fd-3m,-0.0119251779004159,False
4291_MoBr,MoBr,Cmmm,0.9804332898592608,False
4292_Au6Mn2,Au6Mn2,I4/mmm,-0.0405193873597822,False
4293_KP2,KP2,Fm-3m,1.0624264301844708,False
4294_Cr2As4,Cr2As4,C2/m,-0.4620956065782605,False
4295_AuAs5,AuAs5,Cmmm,0.4915406082243644,False
4296_Ba5Rh,Ba5Rh,Cmmm,0.0985829817622795,False
4297_Ca2Br2,Ca2Br2,Fd-3m,-0.6922187046404753,False
4298_MoW5,MoW5,F-43m,0.4405019749326466,False
4299_Ga2Ge6,Ga2Ge6,Pmmn,0.2415807844033328,False
4300_BaPa,BaPa,Fm-3m,1.4410187630840787,False
4301_RhW4,RhW4,I4/mmm,1.1430705070741864,False
4302_Rh2As4,Rh2As4,Cmcm,-0.1859461427662717,False
4303_AuRh3,AuRh3,Pmmm,0.1418375503469873,False
4304_Mn2Rh2,Mn2Rh2,P4/nmm,1.0151847718994276,False
4305_InPd,InPd,P-6m2,-0.4227868516602266,False
4306_K3V,K3V,Pmm2,0.8623195553608953,False
4307_Au3Nb,Au3Nb,C2/m,-0.0066006916361915,False
4308_Al2Mn4,Al2Mn4,I4_1/amd,0.3858038264970271,False
4309_SrBr,SrBr,P-6m2,-1.4833767957406825,False
4310_Ca2Mo2,Ca2Mo2,Imma,0.4960835738562963,False
4311_NaTa,NaTa,P4/mmm,1.0824819908627168,False
4312_CeSm,CeSm,Fm-3m,0.2714352747135438,False
4313_Rh3Ta,Rh3Ta,Pmm2,-0.4051768741573873,False
4314_Ag2Al4,Ag2Al4,Fd-3m,0.1908437062868871,False
4315_Mo3V,Mo3V,Pm-3m,0.3792234579534757,False
4316_Cu3Ta,Cu3Ta,Immm,0.2003392939363832,False
4317_Ag4Nb2,Ag4Nb2,Cm,0.2673313436111317,False
4318_AcNp,AcNp,P-6m2,0.6797853292709606,False
4319_Pd8Sn16,Pd8Sn16,I4_1/acd,-0.5596961660742501,False
4320_TaSb3,TaSb3,Cmmm,0.4794987944840185,False
4321_MoW2,MoW2,Immm,0.4640619945655662,False
4322_K2Sn6,K2Sn6,Pm-3n,0.0649611003597767,False
4323_Au4Na2,Au4Na2,Fd-3m,-0.3609220344025997,False
4324_CaNb3,CaNb3,Pm-3m,0.7504422563504267,False
4325_Au4Ba2,Au4Ba2,Pnnm,-0.5351719339405504,False
4326_VAs7,VAs7,Fm-3m,0.4766247840716735,False
4327_Nb3Ni,Nb3Ni,Fm-3m,0.0207120814794556,False
4328_AuCu,AuCu,Pm-3m,-0.0597546096257533,False
4329_Na5Pb,Na5Pb,Cmmm,-0.0854004033022069,False
4330_Mo2P,Mo2P,I4/mmm,-0.2007091096885993,False
4331_Rh3Ta,Rh3Ta,Imm2,-0.3658550965484686,False
4332_Fe3Ge,Fe3Ge,Pm-3m,-0.1030593229876171,False
4333_MoSr3,MoSr3,Pmm2,0.9261985218621888,False
4334_CuSb3,CuSb3,P4/mmm,0.2871325776202331,False
4335_Fe3K,Fe3K,Fm-3m,1.8156021498517223,False
4336_In16Sn4,In16Sn4,I-43m,0.0915696363380483,False
4337_Al12As17,Al12As17,I-43m,0.0631815920846978,False
4338_VP3,VP3,Pm-3m,0.3957803432569173,False
4339_AlCu2,AlCu2,Immm,-0.20682742671996,False
4340_W2P2,W2P2,I4_1/amd,0.2953934385766779,False
4341_Mo12Rh12,Mo12Rh12,Pbcm,-0.0368725320621348,False
4342_InSn,InSn,Pm-3m,-0.0829382529904796,False
4343_AlK4,AlK4,I4/mmm,0.4386963169198887,False
4344_FeNb,FeNb,P-6m2,0.3091984780758707,False
4345_MoP3,MoP3,P4/mmm,0.3445089633266329,False
4346_KV3,KV3,Imm2,1.2695272567403224,False
4347_AuV,AuV,P4/mmm,0.1783313605397838,False
4348_Cu3Br,Cu3Br,Pmm2,0.1835211112072219,False
4349_Ir3Ta3,Ir3Ta3,Cm,-0.4347810583230007,False
4350_Au2Ni2,Au2Ni2,Cmcm,0.1379700411721982,False
4351_BaRh3,BaRh3,P4/mmm,0.3275921122123266,False
4352_Mn2Rh4,Mn2Rh4,Cmcm,0.0299697213341948,False
4353_Ba7P,Ba7P,Fm-3m,0.046327332024564,False
4354_Fe3Bi,Fe3Bi,Pm-3m,0.3277642144979555,False
4355_Mo6Rh18,Mo6Rh18,Pmmn,-0.182751220239588,False
4356_Fe5Sb3,Fe5Sb3,Cmmm,0.3266920626745477,False
4357_Au2Fe2,Au2Fe2,Pmmn,0.2273726575768231,False
4358_Cu4Ir,Cu4Ir,I4/mmm,0.4572899932894181,False
4359_MoPd,MoPd,P4/mmm,0.0242015109187416,False
4360_Mn4W2,Mn4W2,Cmcm,0.2035748244125805,False
4361_EuNb,EuNb,P-6m2,0.6517027106079185,False
4362_PbGe2,PbGe2,I4/mmm,0.2158120200137189,False
4363_Al4Sr2,Al4Sr2,Pnnm,0.2809149352770609,False
4364_Al3Ni,Al3Ni,Imm2,-0.2242332681677492,False
4365_Ba2W2,Ba2W2,Imma,1.030850390101512,False
4366_NbV2,NbV2,I4/mmm,0.0481065601878126,False
4367_PbGe,PbGe,P4/mmm,0.229419473115144,False
4368_Mo17Pd12,Mo17Pd12,I-43m,0.2563564100439517,False
4369_Rh4Ge2,Rh4Ge2,Cmcm,-0.2143445395982084,False
4370_Rh3Sb,Rh3Sb,Immm,-0.2063562446620768,False
4371_Pb6Sb18,Pb6Sb18,Pmmn,0.1200002632881756,False
4372_Au4Fe,Au4Fe,I4/m,0.0940818174179668,False
4373_Ca2As6,Ca2As6,P-1,-0.953861079987993,False
4374_Fe3W,Fe3W,Fm-3m,0.042603553216491,False
4375_BaAs,BaAs,Fm-3m,-0.9919125426882248,False
4376_Fe17Th2,Fe17Th2,R-3m,-0.076958604803849,False
4377_MnPd3,MnPd3,Imm2,-0.1615328336668762,False
4378_Au2As4,Au2As4,Pnnm,0.0144955617245739,False
4379_Pt24W5,Pt24W5,I-43m,0.0324795520625949,False
4380_Pt2As4,Pt2As4,Pnnm,-0.4910888935308979,False
4381_MoPd4,MoPd4,Im-3m,0.6319045285055118,False
4382_Ba3Ga5,Ba3Ga5,Cmmm,-0.1704261584929725,False
4383_V18W6,V18W6,Pmmn,0.1444451908513369,False
4384_AlK5,AlK5,P4/mmm,0.1901957953294963,False
4385_Al3Cs,Al3Cs,Pm-3m,0.8151148327681543,False
4386_Cu4K8,Cu4K8,Pa-3,0.3554414266929508,False
4387_AgSn3,AgSn3,P4/mmm,0.00321990824178,False
4388_Nb2Ni4,Nb2Ni4,I4_1/amd,0.0333005873831287,False
4389_CuBr3,CuBr3,Pmm2,0.0078963335368147,False
4390_Ni12Sr4,Ni12Sr4,Pnma,0.0600111016735347,False
4391_Ga13Nb5,Ga13Nb5,Cmmm,-0.3496700897289181,False
4392_Eu4I8,Eu4I8,P2_1/c,-1.877240265112853,False
4393_V6W18,V6W18,Pmmn,0.4443461860250674,False
4394_In5Sb,In5Sb,P4/mmm,0.0245841235107479,False
4395_In3Mn,In3Mn,Cmmm,0.2284877334658102,False
4396_Au2Fe4,Au2Fe4,I4/mcm,0.4657313841943183,False
4397_EuTa,EuTa,Fm-3m,1.9821528238551585,False
4398_KGe3,KGe3,Immm,0.2251137099133981,False
4399_NbNi2,NbNi2,I4/mmm,-0.2620564037436684,False
4400_PdTa,PdTa,P4/mmm,-0.2949298433654892,False
4401_Ag12P17,Ag12P17,I-43m,0.120738424806306,False
4402_BaP3,BaP3,Pm-3m,1.7239127617203445,False
4403_Ba4Rh2,Ba4Rh2,Cmcm,-0.0327557695338812,False
4404_Al2Cu4,Al2Cu4,Cmcm,-0.0829668452392239,False
4405_FeGe3,FeGe3,Pm-3m,0.5245141898888992,False
4406_Al3Ca,Al3Ca,Pm-3m,-0.1485498107579226,False
4407_Al17As12,Al17As12,I-43m,0.0187716242959471,False
4408_Cu17In12,Cu17In12,I-43m,0.2514156314578594,False
4409_Au2Br,Au2Br,I4/mmm,0.2718252220490837,False
4410_CeCu5,CeCu5,P6/mmm,-0.1502946904905435,False
4411_Rh2W2,Rh2W2,Pmma,-0.1634060966863391,False
4412_NbNi2,NbNi2,I4/mmm,-0.2972245130050706,False
4413_MoW3,MoW3,Pmm2,0.4838752111837507,False
4414_MoW2,MoW2,I4/mmm,-0.0054168026914638,False
4415_Fe3Br,Fe3Br,Pmmm,0.8483269798622297,False
4416_AlMo,AlMo,Pm-3m,0.076944126559888,False
4417_Ca4Ge,Ca4Ge,Im-3m,-0.1180823670313536,False
4418_Na4Sr,Na4Sr,Im-3m,0.3768492047214097,False
4419_Ag4Sr2,Ag4Sr2,Fd-3m,-0.2252556994140283,False
4420_Au3P4,Au3P4,I4/mmm,0.0064831113172161,False
4421_Ir2Mn44,Ir2Mn44,Fd-3m,0.1065903814918346,False
4422_PAs3,PAs3,Immm,0.4020973050781125,False
4423_Al2Pt2,Al2Pt2,Pmma,-0.9410388965392072,False
4424_Ni3P,Ni3P,Immm,-0.3095052203257662,False
4425_Au2Sb2,Au2Sb2,Fd-3m,0.2069522440366871,False
4426_In2Nb,In2Nb,Fm-3m,0.5931966225101638,False
4427_Pd6P2,Pd6P2,Cmcm,-0.0517859647767435,False
4428_FeMn5,FeMn5,F-43m,0.1748406066285154,False
4429_NaSb3,NaSb3,Immm,-0.0525864033552427,False
4430_MoYb,MoYb,P4/mmm,0.5927353378973717,False
4431_Au2V2,Au2V2,P4/nmm,0.0249428442236858,False
4432_In11Sr3,In11Sr3,Immm,-0.3222818449235483,False
4433_BaIn3,BaIn3,P4/mmm,-0.2974247195844026,False
4434_BaW5,BaW5,Amm2,0.8998810528593069,False
4435_Na2Pd6,Na2Pd6,I4/mmm,-0.0039800834452812,False
4436_FeMn3,FeMn3,Cmmm,0.100148581130357,False
4437_Ga8Pt16,Ga8Pt16,Pmma,-0.5462447081338079,False
4438_AlFe3,AlFe3,Immm,-0.1897415479368378,False
4439_Mn12Sb12,Mn12Sb12,Pbcm,0.1541555942751363,False
4440_Fe3Pd,Fe3Pd,Cmmm,0.0872960532260496,False
4441_Rh5As,Rh5As,F-43m,0.4701166732585164,False
4442_Mn2Ta4,Mn2Ta4,I4/mcm,-0.0182772382291886,False
4443_Nb4V,Nb4V,I4/mmm,0.8560605500979136,False
4444_Al4Ba3,Al4Ba3,I4/mmm,0.0292033668084903,False
4445_Ca4Nb,Ca4Nb,Im-3m,0.7438121018970222,False
4446_Sn8I32,Sn8I32,Pa-3,-0.5442849740864955,False
4447_V12W4,V12W4,Pnma,0.1295615667311391,False
4448_Al2Nb6,Al2Nb6,P6_3/mmc,-0.0688869841256529,False
4449_K3Pd,K3Pd,Immm,0.0902629690702925,False
4450_Al3Sb,Al3Sb,P4/mmm,0.170681241367423,False
4451_Ca5Ge,Ca5Ge,F-43m,0.2746564330536423,False
4452_K2Pd4,K2Pd4,Pnnm,0.958128436165806,False
4453_Au3Sn,Au3Sn,Fm-3m,-0.0548105807840317,False
4454_MoSr,MoSr,P4/mmm,1.4422288245039052,False
4455_NiGe5,NiGe5,P4/mmm,0.1534593577210206,False
4456_Ga4Mn8,Ga4Mn8,Pa-3,0.8996624400047596,False
4457_Ca3V,Ca3V,P4/mmm,0.6160135411991172,False
4458_Fe3Nb,Fe3Nb,Fm-3m,-0.0722045087948419,False
4459_AcMo,AcMo,Pm-3m,0.9356001187860984,False
4460_SbP,SbP,Fm-3m,0.0811624920790903,False
4461_Mo8Ni4,Mo8Ni4,Pa-3,0.7993973341064257,False
4462_Al3Pb,Al3Pb,Pm-3m,0.2750512699404068,False
4463_Mo6W2,Mo6W2,Cmcm,0.4508075929566892,False
4464_CsYb,CsYb,R-3m,0.2117052403539379,False
4465_Pd2P2,Pd2P2,Cmme,-0.0748898037399525,False
4466_Ag5Pt6,Ag5Pt6,P1,0.0378372249416071,False
4467_Ba4Fe2,Ba4Fe2,C2/m,0.9680279891977884,False
4468_PdSn2,PdSn2,I4/mmm,-0.3196629277584938,False
4469_GeAs,GeAs,Immm,0.208114042910724,False
4470_Al2In,Al2In,I4/mmm,0.1566495902955118,False
4471_Cu2Pt6,Cu2Pt6,I4/mmm,-0.1142671369682535,False
4472_MnSb2,MnSb2,Immm,0.1504747922415295,False
4473_Ba4In,Ba4In,Im-3m,0.1451732176930757,False
4474_Ni4Ta16,Ni4Ta16,I-43m,0.5509188345813755,False
4475_AlNi3,AlNi3,Immm,-0.4056051678421566,False
4476_Ga3K,Ga3K,Cmmm,0.3125029998473985,False
4477_Na2Pd,Na2Pd,Immm,-0.059035687527869,False
4478_K3Ta,K3Ta,Cmmm,1.1691466944339015,False
4479_AlMn4,AlMn4,Im-3m,1.008851761143592,False
4480_Al3Ge,Al3Ge,Fm-3m,0.0707607175218676,False
4481_Ba4Ir12,Ba4Ir12,Pnma,0.1362202141754807,False
4482_Ba2In4,Ba2In4,Fd-3m,-0.4352745821380361,False
4483_Ir2Mo,Ir2Mo,Fmmm,3.5922447122469983,False
4484_IrMo,IrMo,Fm-3m,0.792264955653728,False
4485_Na3Rh,Na3Rh,Immm,0.3291477045577302,False
4486_Al4Ge8,Al4Ge8,Pa-3,0.2644100296867571,False
4487_Au6K2,Au6K2,Pmmn,-0.1902402434086161,False
4488_Al2V6,Al2V6,I4/mmm,-0.0845296956554664,False
4489_EuNi,EuNi,Fm-3m,-0.0301608271115529,False
4490_KTa2,KTa2,I4/mmm,1.054611953918965,False
4491_Cu2Pb,Cu2Pb,I4/mmm,0.2598637746294485,False
4492_Ge4P2,Ge4P2,C2/m,0.2094131892536352,False
4493_Na4Pd2,Na4Pd2,Cmcm,-0.0597792815661713,False
4494_CuGa4,CuGa4,I4/m,0.039402732975958,False
4495_AgSn2,AgSn2,I4/mmm,-0.0007098658300653,False
4496_UBr,UBr,Fm-3m,-0.3985207269096849,False
4497_Fe2Sb4,Fe2Sb4,I4_1/amd,0.4788135614246241,False
4498_Mo6V2,Mo6V2,Cmcm,-0.0999753629379949,False
4499_Ta3Sb,Ta3Sb,P4/mmm,-0.0251829081044103,False
4500_IrMo2,IrMo2,Immm,-0.013815246551965,False
4501_AlSb2,AlSb2,I4/mmm,0.1450680860912729,False
4502_Au3Sb,Au3Sb,Pm-3m,0.4217477824387243,False
4503_Pd5Sn,Pd5Sn,P4/mmm,-0.2280325911464439,False
4504_CaV,CaV,P-6m2,1.073180324298205,False
4505_CuIr4,CuIr4,I4/mmm,0.5356091929971001,False
4506_Ba3In,Ba3In,P4/mmm,-0.211620368678886,False
4507_AcV3,AcV3,I4/mmm,0.9571918969526044,False
4508_Al16Mn4,Al16Mn4,I-43m,0.301063565326821,False
4509_AuGa,AuGa,P-6m2,-0.0783288279649321,False
4510_Ca7Ge,Ca7Ge,Fm-3m,-0.0143469796221094,False
4511_Nb8Ni,Nb8Ni,I4/mmm,-0.0214686129241575,False
4512_Au4V,Au4V,Im-3m,0.5053051396209789,False
4513_In2Mo2,In2Mo2,Pmma,0.4014679899582596,False
4514_Al3Sn,Al3Sn,Fm-3m,0.1452120532474441,False
4515_Ni24Ta5,Ni24Ta5,I-43m,-0.1675005312947368,False
4516_Ni2Ge4,Ni2Ge4,Cmcm,0.1023729698401296,False
4517_Rh3Sb,Rh3Sb,P4/mmm,0.0382249713464721,False
4518_AlMo3,AlMo3,Immm,-0.0996964259999515,False
4519_Ir2Sb2,Ir2Sb2,P4/nmm,0.1139587402132296,False
4520_V8W4,V8W4,Pnma,0.0528966610899613,False
4521_Ir8Mo22,Ir8Mo22,P4_2/mnm,0.0019097001955458,False
4522_WBr,WBr,Cmmm,1.302940009611793,False
4523_Ga10V12,Ga10V12,P6_3/mmc,-0.2051192851040197,False
4524_Au3Br,Au3Br,Immm,0.2829069902830432,False
4525_FePd3,FePd3,Pmmm,-0.0949810401407154,False
4526_Fe8Ga4,Fe8Ga4,Pnma,-0.1229566562214709,False
4527_AuNi,AuNi,P-6m2,0.1788439408535893,False
4528_In16Sn4,In16Sn4,I-43m,0.0889102016768188,False
4529_Pd2Sm2,Pd2Sm2,Cmcm,-1.1939658947664815,False
4530_RhSb,RhSb,F-43m,-0.137426643434642,False
4531_InNi2,InNi2,I4/mmm,-0.0206246987735809,False
4532_Rh3Ge,Rh3Ge,Fm-3m,-0.1988314155642134,False
4533_Al2Fe2,Al2Fe2,Cmcm,-0.1659621127138217,False
4534_K5Sr24,K5Sr24,I-43m,0.1030625836751013,False
4535_In2Mn6,In2Mn6,I4/mmm,0.3305705497817044,False
4536_Ba4In5,Ba4In5,I4/mmm,-0.2514774306094741,False
4537_Al2Fe4,Al2Fe4,Cmcm,-0.2272930246471259,False
4538_Ge5As3,Ge5As3,Cmmm,0.3379859815522268,False
4539_Fe2Na6,Fe2Na6,P6_3/mmc,0.6521293141597573,False
4540_Pd4Sb2,Pd4Sb2,I4/mcm,-0.3088773544865653,False
4541_Ag2Sr,Ag2Sr,Fm-3m,0.1312674073517152,False
4542_KGe3,KGe3,Pm-3m,0.3174478618796499,False
4543_Mo2Nb2,Mo2Nb2,Imma,-0.1206156262690427,False
4544_Ga12Ir6,Ga12Ir6,Cmcm,-0.4391570030411695,False
4545_Al4Mn,Al4Mn,Im-3m,-0.072840510263844,False
4546_PtRh7,PtRh7,Fm-3m,0.003178418728682,False
4547_MoV3,MoV3,Fm-3m,-0.0631905048546421,False
4548_SbP3,SbP3,Cmmm,0.5203529482374165,False
4549_Al2Mn4,Al2Mn4,Fd-3m,-0.0478207925401304,False
4550_NiTa4,NiTa4,Im-3m,0.7637822265224969,False
4551_NbPd3,NbPd3,I4/mmm,-0.4390642868602672,False
4552_Sn2Ta6,Sn2Ta6,Pm-3n,-0.112248719472225,False
4553_InMo2,InMo2,I4/mmm,0.1640907388659277,False
4554_NaSr,NaSr,P4/mmm,0.024068302942102,False
4555_Fe2V6,Fe2V6,P6_3/mmc,0.123355382997504,False
4556_Au8Cu16,Au8Cu16,Fd-3m,0.1460925404133319,False
4557_SnBr3,SnBr3,Fm-3m,-0.2861192229211466,False
4558_TaSb4,TaSb4,I4/mmm,1.331670094197225,False
4559_Al3Ba,Al3Ba,P4/mmm,-0.0382474331130611,False
4560_CuW3,CuW3,Pm-3m,3.1041706291605253,False
4561_BaBr,BaBr,F-43m,-1.499596806424356,False
4562_SbP2,SbP2,I4/mmm,0.0828077510599977,False
4563_AlP,AlP,Fm-3m,-0.3691838408500709,False
4564_CaCr,CaCr,Fm-3m,1.112240896363634,False
4565_CuIn7,CuIn7,Fm-3m,0.1100149162863828,False
4566_PdYb,PdYb,P-6m2,-0.6517078910153504,False
4567_Na2Rh4,Na2Rh4,Fd-3m,0.2568463173101829,False
4568_Mn2Sb2,Mn2Sb2,I4_1/amd,0.3028448297486399,False
4569_Pb4P2,Pb4P2,Cmcm,0.0598117949566413,False
4570_Ba2Ge6,Ba2Ge6,I4/mmm,-0.0218457243890619,False
4571_Fe4Pb4,Fe4Pb4,Pnma,0.756893538735766,False
4572_TaP2,TaP2,I4/mmm,-0.5639764310451021,False
4573_Mn6Pd2,Mn6Pd2,Cmcm,0.1800065618612514,False
4574_Pt2V2,Pt2V2,Imma,-0.4415867327475009,False
4575_Cu8P4,Cu8P4,I4_1/amd,0.0429996810381183,False
4576_AcPb,AcPb,P-6m2,-0.26554078945294,False
4577_In2Pt,In2Pt,Fm-3m,-0.491304117124633,False
4578_AlFe2,AlFe2,Fmmm,-0.1343440926625234,False
4579_Pd2V2,Pd2V2,Pmma,-0.1715385737955514,False
4580_Au10Ni6,Au10Ni6,I4/mcm,0.1828234982158285,False
4581_Ca3Nb,Ca3Nb,Pm-3m,0.6314967539345484,False
4582_Pt4V12,Pt4V12,Pnma,-0.1642023230585536,False
4583_Na2Pt2,Na2Pt2,Cmcm,-0.0653840123712798,False
4584_Ag4Pt7,Ag4Pt7,P1,0.0326727396703538,False
4585_CsIr,CsIr,R-3m,1.543183644474976,False
4586_Ni3P,Ni3P,Pmmm,-0.1897412135355365,False
4587_InMo8,InMo8,I4/mmm,0.3558672096246924,False
4588_Ag3Ni,Ag3Ni,Pm-3m,0.1637136908782399,False
4589_AuPb3,AuPb3,Pmm2,0.0619014909753019,False
4590_In2Br2,In2Br2,P4/nmm,-0.7137914213078189,False
4591_Mo2Sn,Mo2Sn,I4/mmm,0.1088356497885385,False
4592_In3Mn,In3Mn,Imm2,0.2204623372783771,False
4593_K2Pd6,K2Pd6,Pmmn,0.0709865784228007,False
4594_Ag4Ir2,Ag4Ir2,Fd-3m,0.8181056146560977,False
4595_MnW3,MnW3,Pmmm,0.3836572048518096,False
4596_KGe,KGe,Fm-3m,0.7538320179509621,False
4597_NiGe4,NiGe4,I4/mmm,0.4805487365606581,False
4598_Ni3Rh3,Ni3Rh3,Cm,0.0590098443842267,False
4599_AuNi3,AuNi3,Imm2,0.1610918246717236,False
4600_Sr8Br16,Sr8Br16,Fd-3m,-2.052905570554053,False
4601_K3P,K3P,Pm-3m,-0.0201667510898992,False
4602_Mo8W,Mo8W,I4/mmm,0.4258541140077057,False
4603_Cu2In6,Cu2In6,Pm-3n,0.2063896272875793,False
4604_Ba2As4,Ba2As4,Cmcm,-0.6748860622830364,False
4605_Cu6Ir2,Cu6Ir2,I4/mmm,0.1147352875377123,False
4606_MoNb5,MoNb5,Cmmm,-0.0388477886636107,False
4607_In4Mo,In4Mo,I4/m,0.3040013113251668,False
4608_Mn2Rh,Mn2Rh,I4/mmm,0.0660991104519356,False
4609_Ni2P2,Ni2P2,Cmcm,-0.2444295353290506,False
4610_BaNb3,BaNb3,Immm,1.0103358666597488,False
4611_Sn3V,Sn3V,Cmmm,0.3710273258378747,False
4612_IrK,IrK,Fm-3m,2.116775691776342,False
4613_In3Mo5,In3Mo5,Cmmm,0.3843984287084891,False
4614_Al2K4,Al2K4,Pnnm,0.4108101513743062,False
4615_Nb2As2,Nb2As2,P4/nmm,-0.1086178026551314,False
4616_Pt3V5,Pt3V5,Cmmm,-0.4058848760908624,False
4617_PbGe2,PbGe2,I4/mmm,0.3009133831301203,False
4618_PtBi3,PtBi3,Pm-3m,0.1193074796349371,False
4619_Ba2In4,Ba2In4,C2/m,-0.3853485588517111,False
4620_UBi,UBi,F-43m,0.7371019309004163,False
4621_NaP3,NaP3,Imm2,0.1460175172211837,False
4622_Na3Pd,Na3Pd,Imm2,-0.0037423943346612,False
4623_AgGa5,AgGa5,Amm2,0.0301596591030233,False
4625_Ba4P,Ba4P,Im-3m,-0.3524857490659137,False
4626_AgAu3,AgAu3,Pmm2,-0.0264467700055792,False
4627_Cu2Mn2,Cu2Mn2,Cmcm,0.3182716405481285,False
4628_Pt16Rb8,Pt16Rb8,Fd-3m,0.3706217301882806,False
4629_Pd3V,Pd3V,Pmmm,-0.2222188597370307,False
4630_Nb2V4,Nb2V4,I4_1/amd,0.4616743501136291,False
4631_V2Ge2,V2Ge2,P4/nmm,-0.1990215627984675,False
4632_Al5K,Al5K,P4/mmm,0.1562076988746348,False
4633_Au5Sb,Au5Sb,Amm2,0.0592267831128546,False
4634_Cu16Ir8,Cu16Ir8,Fd-3m,0.4219933363345654,False
4635_Fe6Ta4,Fe6Ta4,Fdd2,-0.0447040189155075,False
4636_Ag6Pt6,Ag6Pt6,Cmcm,0.0261640127670741,False
4637_Na4P,Na4P,I4/mmm,0.2007152095016753,False
4638_PdSr,PdSr,R-3m,-0.3796195866085003,False
4639_CrNi,CrNi,R-3m,0.1338070737599874,False
4640_Fe4As2,Fe4As2,Fd-3m,0.288011546750063,False
4641_CuV3,CuV3,Fm-3m,0.1548210464828159,False
4642_AgSr,AgSr,P-6m2,-0.1351962930203547,False
4643_PdV3,PdV3,Cmmm,-0.1064366261083087,False
4644_PbPt3,PbPt3,Pm-3m,-0.104670332191489,False
4645_Na2P2,Na2P2,P4/nmm,-0.0555534054562691,False
4701_Fe8Ta4,Fe8Ta4,I4_1/amd,-0.0433940220525492,False
4702_AlPb8,AlPb8,I4/mmm,0.0781345707423987,False
4703_Sr4Br2,Sr4Br2,Cmcm,-0.8965013603840285,False
4704_Pa3Bi,Pa3Bi,Pm-3m,-0.5498134152665202,False
4710_Mn2V2,Mn2V2,Imma,-0.1878639363857122,False
4711_Fe3Mn,Fe3Mn,I4/mmm,0.0871804571518044,False
4712_Fe6Nb2,Fe6Nb2,I4/mmm,0.0127559507396668,False
4713_Al2Ba4,Al2Ba4,I4/mcm,-0.01645350904803,False
4714_MoNp,MoNp,P-6m2,0.5651364072757925,False
4715_CeU3,CeU3,I4/mmm,0.443366399591083,False
4716_SrBi,SrBi,P4/mmm,-0.5781677096715216,False
4717_PaP,PaP,Pm-3m,-1.3069884492665382,False
