file_name,formula,space_group,value_per_atom,composition,crystal_system
2726_PtRb3,PtRb3,Pm-3m,0.0920366423174874,Rb3Pt,cubic
2727_V3Sb,V3Sb,Immm,-0.0929562358923776,V3Sb,orthorhombic
2728_Pd2V4,Pd2V4,Pnnm,0.4185596658639869,V2Pd,orthorhombic
2730_Ir2Nb2,Ir2Nb2,Cmme,-0.1578713088821608,NbIr,orthorhombic
2731_Ga2Ge2,Ga2Ge2,Pmmn,0.1628796890350323,GaGe,orthorhombic
2732_Ba2Cu6,Ba2Cu6,Pmmn,-0.0339271808305898,BaCu3,orthorhombic
2734_Al6Sr2,Al6Sr2,Pmmn,-0.1886478219166454,SrAl3,orthorhombic
2735_Rh3P,Rh3P,Pm-3m,-0.1920001455727336,PRh3,cubic
2736_PtGe3,PtGe3,Cmmm,0.1019580613747619,Ge3Pt,orthorhombic
2737_Al6Rb2,Al6Rb2,P6_3/mmc,0.1995774915215715,RbAl3,hexagonal
2739_As4Br2,As4Br2,Cmcm,-0.1734847560270319,As2Br,orthorhombic
2740_InNi,InNi,Fm-3m,0.1547548812790036,InNi,cubic
2742_CsIr,CsIr,R-3m,1.5664573299213995,CsIr,trigonal
2744_Al4Mn8,Al4Mn8,Pa-3,0.7432819175377622,Mn2Al,cubic
2746_RhBr,RhBr,R-3m,0.3512356642482972,RhBr,trigonal
2748_Pb7I14,Pb7I14,P3m1,-0.6754812229012036,PbI2,trigonal
2749_Al2Ca6,Al2Ca6,P6_3/mmc,-0.1204313542762798,Ca3Al,hexagonal
2750_SnGe4,SnGe4,Im-3m,0.6338323741281734,SnGe4,cubic
2751_Ga2P2,Ga2P2,Pmmn,-0.0559402271293123,GaP,orthorhombic
2753_IrTa3,IrTa3,Immm,-0.314894706077121,Ta3Ir,orthorhombic
2754_Ag7Pt5,Ag7Pt5,P1,0.0114995210897035,Ag7Pt5,triclinic
2756_Ni2Np2,Ni2Np2,Pmma,-0.1482799245317068,NpNi,orthorhombic
2757_Mn12Rh4,Mn12Rh4,Pnma,0.058969951857362,Mn3Rh,orthorhombic
2758_Al2Mn,Al2Mn,Fm-3m,0.2460087241998335,MnAl2,cubic
2759_P2As6,P2As6,Cmcm,0.278215754448178,As3P,orthorhombic
2760_Cu4Nb4,Cu4Nb4,P2_13,0.305104841116413,NbCu,cubic
2761_AuK3,AuK3,Imm2,-0.1330414285429428,K3Au,orthorhombic
2762_Nb3Pb,Nb3Pb,Pm-3m,0.1764308310655042,Nb3Pb,cubic
2763_Pd2V2,Pd2V2,Cmcm,-0.0781333125878909,VPd,orthorhombic
2764_IrNb,IrNb,Fm-3m,0.0903267090833637,NbIr,cubic
2765_In6Mn18,In6Mn18,Pmmn,0.3412085826997663,Mn3In,orthorhombic
2766_K2Pd,K2Pd,Immm,0.129418521939176,K2Pd,orthorhombic
2767_AuBr3,AuBr3,Pm-3m,-0.0229078991777886,AuBr3,cubic
2769_Ba2Br6,Ba2Br6,Pm-3n,-1.669242551351272,BaBr3,cubic
2770_AcBi3,AcBi3,Pm-3m,-0.604258182904803,AcBi3,cubic
2772_CaMn3,CaMn3,Fm-3m,0.6933934960880848,CaMn3,cubic
2773_AlSm,AlSm,R-3m,-0.4655390373998145,SmAl,trigonal
2774_Ca2Cu2,Ca2Cu2,Cmcm,-0.159069105587382,CaCu,orthorhombic
2775_Au5Sb,Au5Sb,F-43m,0.1474496383974006,SbAu5,cubic
2778_Sn6W4,Sn6W4,Fdd2,0.676190720559454,Sn3W2,orthorhombic
2779_Nb3Br,Nb3Br,Pmm2,0.4093369088389451,Nb3Br,orthorhombic
2781_Ac2Al6,Ac2Al6,P6_3/mmc,-0.3916821840667923,AcAl3,hexagonal
2786_AlPd,AlPd,Pm-3m,-0.8944008535151085,AlPd,cubic
2787_CaCu,CaCu,F-43m,0.5358766060288009,CaCu,cubic
2788_Rh6Sb2,Rh6Sb2,Cmcm,-0.1057183546171485,SbRh3,orthorhombic
2789_PtBi,PtBi,Fm-3m,-0.1674619481740151,BiPt,cubic
2791_EuI,EuI,Fm-3m,-1.3246680484950362,EuI,cubic
2792_AlNi5,AlNi5,Amm2,-0.2226364434127994,AlNi5,orthorhombic
2794_Ga5Pt,Ga5Pt,Amm2,-0.1300824104031785,Ga5Pt,orthorhombic
2796_Mo12Rh12,Mo12Rh12,Pbcm,-0.0396063645746629,MoRh,orthorhombic
2798_Pd5Sr,Pd5Sr,P6/mmm,-0.3878520724166066,SrPd5,hexagonal
2799_AlIn5,AlIn5,F-43m,0.2243869260860869,AlIn5,cubic
2802_AlGe,AlGe,Pm-3m,0.1840861531470681,AlGe,cubic
2805_Pb8As4,Pb8As4,Pa-3,0.0584784500907259,AsPb2,cubic
2808_SnW3,SnW3,Cmmm,0.4164088525385239,SnW3,orthorhombic
2809_NiSb,NiSb,R-3m,-0.1463381743154652,NiSb,trigonal
2811_K3W,K3W,Pm-3m,1.6473001131057847,K3W,cubic
2812_PaSb3,PaSb3,Pm-3m,-0.6304449468362288,PaSb3,cubic
2814_AlNp3,AlNp3,Fm-3m,0.1203439799043923,Np3Al,cubic
2816_Pt4As8,Pt4As8,Pa-3,-0.8481429737237084,As2Pt,cubic
2817_Ir2Ni6,Ir2Ni6,Pmmn,0.0250427970848559,Ni3Ir,orthorhombic
2818_SbP3,SbP3,Imm2,0.2787830215630311,SbP3,orthorhombic
2820_Cu7In,Cu7In,Fm-3m,0.0432744772338304,InCu7,cubic
2821_V12As4,V12As4,Pnma,-0.3130499928677199,V3As,orthorhombic
2822_AuCu3,AuCu3,Pm-3m,1.091933621721732,Cu3Au,cubic
2824_EuMn,EuMn,P-6m2,0.6334786883457086,EuMn,hexagonal
2826_BaW3,BaW3,Immm,1.4553623349381706,BaW3,orthorhombic
2827_PtAs3,PtAs3,Pmmm,0.1837744748839611,As3Pt,orthorhombic
2828_Ca5Ge24,Ca5Ge24,I-43m,-0.0419165539262305,Ca5Ge24,cubic
2829_Ca2Nb,Ca2Nb,Fm-3m,1.172952547926214,Ca2Nb,cubic
2830_Cu5W,Cu5W,F-43m,0.3803622766868185,Cu5W,cubic
2831_AuI,AuI,P-6m2,0.2614996616232603,AuI,hexagonal
2832_AlMo3,AlMo3,Immm,-0.0993333449440783,AlMo3,orthorhombic
2833_Nb2As2,Nb2As2,Imma,-0.2267729929139426,NbAs,orthorhombic
2836_CaW4,CaW4,Im-3m,2.8311244584186808,CaW4,cubic
2837_CsCu,CsCu,Fm-3m,0.4745825853302812,CsCu,cubic
2838_Nb4Sn8,Nb4Sn8,Fddd,-0.3024282431053073,NbSn2,orthorhombic
2839_AcPd,AcPd,P-6m2,-0.3199917869561934,AcPd,hexagonal
2840_Al6Ca4,Al6Ca4,Fdd2,-0.188409806197005,Ca2Al3,orthorhombic
2841_FePb,FePb,P-6m2,0.6389923159511817,FePb,hexagonal
2842_Pt2Rh,Pt2Rh,Fm-3m,0.4895938726160291,Pt2Rh,cubic
2843_In2P2,In2P2,Imma,0.0519244250414705,InP,orthorhombic
2845_Sr2W,Sr2W,Fmmm,-8.575093680456437,Sr2W,orthorhombic
2846_Mo2Sr2,Mo2Sr2,Imma,0.6730201296964244,SrMo,orthorhombic
2847_Ba2W2,Ba2W2,Imma,1.0372039623020664,BaW,orthorhombic
2848_Ca3W,Ca3W,Fm-3m,0.8837096676666336,Ca3W,cubic
2849_Pd4As2,Pd4As2,Pnnm,-0.294235139561233,AsPd2,orthorhombic
2850_Pd6Ge4,Pd6Ge4,Fdd2,-0.3925074452225566,Ge2Pd3,orthorhombic
2851_AcBi,AcBi,P-6m2,-0.4822941443348085,AcBi,hexagonal
2852_Al3Th,Al3Th,Fm-3m,-0.0522207345958483,ThAl3,cubic
2854_AuK,AuK,Fm-3m,-0.2806845504909177,KAu,cubic
2857_NiTa7,NiTa7,Fm-3m,0.2031672938550635,Ta7Ni,cubic
2858_FeIn,FeIn,P-6m2,0.3261709629407026,InFe,hexagonal
2859_Ga2In2,Ga2In2,Pmma,0.0462965949196285,InGa,orthorhombic
2860_V3Br,V3Br,Cmmm,0.280716863032258,V3Br,orthorhombic
2862_EuSb,EuSb,P-6m2,-0.933677982612478,EuSb,hexagonal
2863_Au3As,Au3As,Pmm2,0.1371121399493331,AsAu3,orthorhombic
2864_V4P,V4P,Im-3m,0.3322994564390953,V4P,cubic
2865_Pt2V4,Pt2V4,Cmcm,-0.3704538090648259,V2Pt,orthorhombic
2866_Mn4Ta2,Mn4Ta2,Cmcm,-0.023585609806472,TaMn2,orthorhombic
2869_AlAs,AlAs,Pm-3m,-0.1240213191225514,AlAs,cubic
2870_Al2Mo6,Al2Mo6,P6_3/mmc,0.0022474617600725,AlMo3,hexagonal
2871_Fe6Ga2,Fe6Ga2,Cmcm,-0.1224709915662174,GaFe3,orthorhombic
2872_IrMn3,IrMn3,Pm-3m,-0.0410910127053369,Mn3Ir,cubic
2873_FePd4,FePd4,Im-3m,0.4780438335531506,FePd4,cubic
2874_AuNi,AuNi,Fm-3m,0.4615220181329094,NiAu,cubic
2876_K4P16,K4P16,I-43m,0.0828526557583636,KP4,cubic
2877_W5Sb,W5Sb,Cmmm,0.3221849244437298,SbW5,orthorhombic
2878_Al2Ni4,Al2Ni4,Cmcm,-0.4666516932421451,AlNi2,orthorhombic
2879_Ca6Nb2,Ca6Nb2,Pm-3n,0.6537715933229715,Ca3Nb,cubic
2881_AuCs,AuCs,P-6m2,-0.2979903415698688,CsAu,hexagonal
2882_Mo2Pd26,Mo2Pd26,Fm-3c,0.4924532836956327,MoPd13,cubic
2883_Pd2W2,Pd2W2,Cmcm,0.2024888479961362,PdW,orthorhombic
2885_Ag4Ba2,Ag4Ba2,Cmcm,-0.1205356433118159,BaAg2,orthorhombic
2886_CaNa3,CaNa3,Imm2,0.064918145731448,Na3Ca,orthorhombic
2887_Rh4Ge2,Rh4Ge2,Cmcm,-0.2105813852974674,GeRh2,orthorhombic
2888_AgFe2,AgFe2,Immm,0.355599325778184,Fe2Ag,orthorhombic
2889_BaIn2,BaIn2,Fm-3m,0.0835970481372318,BaIn2,cubic
2890_Ag6Pt5,Ag6Pt5,P1,0.0185353932401794,Ag6Pt5,triclinic
2891_InMo,InMo,Fm-3m,1.1270553315005394,InMo,cubic
2893_VAs,VAs,F-43m,0.3203713993122346,VAs,cubic
2895_Al4Pd6,Al4Pd6,Fdd2,-0.7730897825502033,Al2Pd3,orthorhombic
2896_Ni4Ta,Ni4Ta,Im-3m,0.8417830391894328,TaNi4,cubic
2898_Ga2Mn4,Ga2Mn4,Fd-3m,0.2055565894426033,Mn2Ga,cubic
2901_AlMn5,AlMn5,F-43m,0.0325080423492979,Mn5Al,cubic
2902_Cu5Mn,Cu5Mn,Amm2,0.19009826311848,MnCu5,orthorhombic
2903_AlMn3,AlMn3,Pm-3m,0.0044625280412473,Mn3Al,cubic
2904_GaP,GaP,Fm-3m,-0.0656846835186915,GaP,cubic
2905_AuCu,AuCu,R-3m,-0.0042660205172095,CuAu,trigonal
2906_BaW3,BaW3,Imm2,1.471400623829652,BaW3,orthorhombic
2907_Au5Sb,Au5Sb,Amm2,0.0529373901265829,SbAu5,orthorhombic
2908_Pd2W2,Pd2W2,Cmcm,0.1123978174485955,PdW,orthorhombic
2909_SrI,SrI,Pm-3m,-1.0702574194153711,SrI,cubic
2910_PtV3,PtV3,Immm,-0.305222935404382,V3Pt,orthorhombic
2911_VBr5,VBr5,Cmmm,-0.2841827606207943,VBr5,orthorhombic
2912_K2Br4,K2Br4,Pnnm,-1.0890156947304026,KBr2,orthorhombic
2914_Ni4Ta8,Ni4Ta8,Pa-3,0.4475267590898551,Ta2Ni,cubic
2915_Ce2Br6,Ce2Br6,P6_3/m,-2.11548569156943,CeBr3,hexagonal
2917_Au16Sn4,Au16Sn4,I-43m,0.0582444988574188,SnAu4,cubic
2918_V4P4,V4P4,P2_13,-0.7870895311130237,VP,cubic
2921_Pb2V2,Pb2V2,Imma,0.4928501595522814,VPb,orthorhombic
2922_AuNi5,AuNi5,Amm2,0.1243812841000172,Ni5Au,orthorhombic
2924_Pt2V2,Pt2V2,Cmcm,-0.4276230445207822,VPt,orthorhombic
2925_Ag3Sr,Ag3Sr,Pm-3m,-0.0453551621271102,SrAg3,cubic
2926_Ga4In4,Ga4In4,P2_13,0.0605925755307299,InGa,cubic
2927_K2Sn2,K2Sn2,Cmcm,-0.2445203437210175,KSn,orthorhombic
2928_CsCu,CsCu,Pm-3m,0.4399689430103484,CsCu,cubic
2929_K2Sn2,K2Sn2,Pmmn,-0.1301163509892293,KSn,orthorhombic
2931_AlMn,AlMn,Fm-3m,0.4252473515547947,MnAl,cubic
2932_Pt8Sr16,Pt8Sr16,Fd-3m,-0.5432285759187595,Sr2Pt,cubic
2933_SbP,SbP,Pm-3m,0.3087547031735251,SbP,cubic
2934_AuU,AuU,Pm-3m,-0.0663266002546461,UAu,cubic
2935_Fe6Pd4,Fe6Pd4,Fdd2,0.0475907069499314,Fe3Pd2,orthorhombic
2936_BaGe,BaGe,Fm-3m,-0.1820046348794206,BaGe,cubic
2938_KP,KP,F-43m,0.7114022996563714,KP,cubic
2939_CuW7,CuW7,Fm-3m,0.3854280871898492,CuW7,cubic
2940_AsBr5,AsBr5,Cmmm,0.0282342964256434,AsBr5,orthorhombic
2941_Au3As,Au3As,Imm2,0.1334911726647583,AsAu3,orthorhombic
2943_Mo16V4,Mo16V4,I-43m,0.7960963314866717,VMo4,cubic
2944_AlGa,AlGa,Cmmm,0.0691252028612607,AlGa,orthorhombic
2945_Ir2Ni4,Ir2Ni4,Cmcm,0.0603663610725782,Ni2Ir,orthorhombic
2946_Ga3Th,Ga3Th,Pm-3m,-0.5055789219036146,ThGa3,cubic
2947_PtSm,PtSm,Pm-3m,-1.4318709282015725,SmPt,cubic
2948_Au6Ba2,Au6Ba2,Pmmn,-0.526886487717174,BaAu3,orthorhombic
2949_Al4Cu8,Al4Cu8,Pnma,-0.1947568048805603,AlCu2,orthorhombic
2952_AuP3,AuP3,Imm2,0.4551556780531776,P3Au,orthorhombic
2953_MoV,MoV,Pm-3m,-0.126784531445768,VMo,cubic
2955_Ni3Sr,Ni3Sr,Cmmm,0.5203327610247177,SrNi3,orthorhombic
2956_Cu3Mo,Cu3Mo,Pmmm,0.22920652430816,Cu3Mo,orthorhombic
2958_Na3Ge,Na3Ge,Pmmm,0.0413320232122367,Na3Ge,orthorhombic
2959_IrI,IrI,Fm-3m,0.8600843245627727,IrI,cubic
2960_Cu4Mn8,Cu4Mn8,Pnma,0.3612515646588257,Mn2Cu,orthorhombic
2961_Ac3I,Ac3I,Pm-3m,-0.2343629998585519,Ac3I,cubic
2963_AuSb,AuSb,Fm-3m,-0.0501351230650959,SbAu,cubic
2964_GaPd,GaPd,Pm-3m,-0.6028874388474872,GaPd,cubic
2965_Ni2P4,Ni2P4,Cmcm,-0.0100394529238236,NiP2,orthorhombic
2966_Au2Na4,Au2Na4,Fd-3m,0.0511408221620793,Na2Au,cubic
2967_V2W2,V2W2,Cmcm,0.5402600457808884,VW,orthorhombic
2968_Fe2Pt2,Fe2Pt2,Cmcm,-0.1192493888161649,FePt,orthorhombic
2969_Au3Nb3,Au3Nb3,Cm,-0.0151428426324133,NbAu,monoclinic
2972_Ag4Br2,Ag4Br2,Cmcm,-0.1915446980856871,Ag2Br,orthorhombic
2973_Pt6V2,Pt6V2,Pm-3n,-0.2525866931293699,VPt3,cubic
2974_Pt4V2,Pt4V2,Cmcm,-0.3127411383683641,VPt2,orthorhombic
2976_K16Sn8,K16Sn8,Fd-3m,-0.1665311182987367,K2Sn,cubic
2979_Ir3Pb,Ir3Pb,Immm,0.5577657850855182,Ir3Pb,orthorhombic
2980_Al6Cu18,Al6Cu18,Pmmn,-0.1877240450960808,AlCu3,orthorhombic
2981_BaCu,BaCu,Pm-3m,0.0764343314651374,BaCu,cubic
2982_VW7,VW7,Fm-3m,0.4516883622280989,VW7,cubic
2983_FePt3,FePt3,Cmmm,0.1121834255869433,FePt3,orthorhombic
2984_W2As4,W2As4,Cmcm,0.3283533195803396,As2W,orthorhombic
2985_AgMo2,AgMo2,Immm,0.4600579596531962,AgMo2,orthorhombic
2987_CuW3,CuW3,Cmmm,0.2052802225342738,CuW3,orthorhombic
2988_Sr6Br18,Sr6Br18,Pmmn,-1.5763172728936563,SrBr3,orthorhombic
2989_AlAs,AlAs,Fm-3m,-0.2077627777841586,AlAs,cubic
2990_MoSn4,MoSn4,Im-3m,0.1971744835279807,Sn4Mo,cubic
2991_Al4Pd4,Al4Pd4,Pnma,-0.7855255843605562,AlPd,orthorhombic
2992_Mn2W,Mn2W,Fmmm,0.2009777584899078,Mn2W,orthorhombic
2993_Ba8Cu4,Ba8Cu4,Pa-3,0.0528366697050458,Ba2Cu,cubic
2994_Ir5Mn,Ir5Mn,F-43m,0.755012571259782,MnIr5,cubic
2995_CaBr3,CaBr3,Pm-3m,-1.1215024322719191,CaBr3,cubic
2996_RbSm,RbSm,F-43m,1.5119832722711608,RbSm,cubic
2997_NaRh,NaRh,Pm-3m,0.7276111557127489,NaRh,cubic
2998_Ta3Sb5,Ta3Sb5,Cmmm,0.3737763057917291,Ta3Sb5,orthorhombic
3000_CrTh,CrTh,Fm-3m,0.8233719021763974,ThCr,cubic
3001_Cu8Ta4,Cu8Ta4,Pnma,0.1459014699692117,TaCu2,orthorhombic
3003_Na2P2,Na2P2,Imma,-0.3394175410175988,NaP,orthorhombic
3004_Sn3W,Sn3W,Pmmm,0.4237881929144711,Sn3W,orthorhombic
3005_MnSb,MnSb,Fm-3m,0.1459415094975815,MnSb,cubic
3006_FeTa3,FeTa3,Immm,-0.0214997259267128,Ta3Fe,orthorhombic
3007_Ca2Cu4,Ca2Cu4,Pnnm,0.1830056481666944,CaCu2,orthorhombic
3008_AgNb,AgNb,Fm-3m,1.2152851656673,NbAg,cubic
3009_AcTh,AcTh,P-6m2,0.151782232483872,AcTh,hexagonal
3010_IrNi2,IrNi2,Immm,0.1371037863756683,Ni2Ir,orthorhombic
3011_IrTa5,IrTa5,C2/m,-0.2895005288566518,Ta5Ir,monoclinic
3012_Sr3Sb,Sr3Sb,Immm,-0.5052053612735352,Sr3Sb,orthorhombic
3013_Mo8V16,Mo8V16,Fd-3m,0.2939021979591227,V2Mo,cubic
3014_Ni2Ge2,Ni2Ge2,Cmcm,-0.0762614153655016,NiGe,orthorhombic
3016_NaBr,NaBr,Fm-3m,-1.7192765439625828,NaBr,cubic
3017_K3P,K3P,Fm-3m,-0.1935027218734912,K3P,cubic
3018_Cu5Br3,Cu5Br3,Cmmm,0.2481934826088245,Cu5Br3,orthorhombic
3019_Ir3Ta3,Ir3Ta3,Cm,-0.4363903598925691,TaIr,monoclinic
3023_Ca4Sb2,Ca4Sb2,Imma,-0.5586557175776031,Ca2Sb,orthorhombic
3025_Ag2Nb4,Ag2Nb4,Pnnm,0.5705474645153797,Nb2Ag,orthorhombic
3026_Al4Mo12,Al4Mo12,Pnma,0.092877692840064,AlMo3,orthorhombic
3028_Cu5W,Cu5W,Cmmm,0.3101269911022661,Cu5W,orthorhombic
3029_CuRb3,CuRb3,Pm-3m,0.3439376052650318,Rb3Cu,cubic
3030_PdP3,PdP3,Cmmm,0.298335614350143,P3Pd,orthorhombic
3031_Ir2Ta,Ir2Ta,Immm,-0.4511854485078939,TaIr2,orthorhombic
3032_Ag2Nb4,Ag2Nb4,C2/m,0.2099083340294889,Nb2Ag,monoclinic
3036_Al4Mo4,Al4Mo4,Pnma,-0.1782901372976288,AlMo,orthorhombic
3037_BaTh,BaTh,Fm-3m,1.2727127622763716,BaTh,cubic
3038_NaBr,NaBr,Pm-3m,-1.574279165099012,NaBr,cubic
3039_Mo6W18,Mo6W18,Pmmn,0.3806163891724476,MoW3,orthorhombic
3040_AcK,AcK,P-6m2,0.2746965595428734,KAc,hexagonal
3041_Ag3Th,Ag3Th,Pm-3m,0.1393382812825816,ThAg3,cubic
3042_In2Sn2,In2Sn2,Cmcm,0.024598304626076,InSn,orthorhombic
3043_RhTa,RhTa,F-43m,0.6853395561039957,TaRh,cubic
3044_Mo2W2,Mo2W2,Cmcm,0.4147867774643377,MoW,orthorhombic
3045_AcEu,AcEu,P-6m2,-0.0349858715953028,AcEu,hexagonal
3046_Al2Fe2,Al2Fe2,Pmmn,-0.1400259878698495,AlFe,orthorhombic
3047_Sr2Br,Sr2Br,Fmmm,-0.9625135229918774,Sr2Br,orthorhombic
3048_WBr,WBr,Cmmm,1.3061581927178931,WBr,orthorhombic
3051_Al2Th,Al2Th,P6/mmm,-0.4624325030747513,ThAl2,hexagonal
3052_Ag2Ir4,Ag2Ir4,Fd-3m,0.5584920547057214,AgIr2,cubic
3053_W5As,W5As,Cmmm,0.2297891868005095,AsW5,orthorhombic
3054_SrSb,SrSb,F-43m,-0.3381110220115038,SrSb,cubic
3055_AlPb3,AlPb3,Fm-3m,0.2026536934610288,AlPb3,cubic
3057_AgNb3,AgNb3,Fm-3m,0.2892068832617926,Nb3Ag,cubic
3058_Ca2K6,Ca2K6,Pm-3n,0.1668564868052322,K3Ca,cubic
3060_Mo3V,Mo3V,Immm,-0.1013005671636602,VMo3,orthorhombic
3061_Rh5W3,Rh5W3,Cmmm,-0.1732244838902854,Rh5W3,orthorhombic
3063_Mn4P2,Mn4P2,Pnnm,-0.0298668646526903,Mn2P,orthorhombic
3064_Al4Br2,Al4Br2,Pnnm,-0.1377962558375311,Al2Br,orthorhombic
3065_Mo2V2,Mo2V2,Cmme,-0.0680563425467291,VMo,orthorhombic
3066_Nb8Br40,Nb8Br40,Pnma,-0.9904254432297014,NbBr5,orthorhombic
3068_Pt4Rh8,Pt4Rh8,Pa-3,0.7665586897212068,PtRh2,cubic
3071_Mo2Rh2,Mo2Rh2,Cmcm,-0.0447398362324946,MoRh,orthorhombic
3073_Mn4Rh2,Mn4Rh2,Cmcm,0.0161174144536886,Mn2Rh,orthorhombic
3074_Ag2Mn,Ag2Mn,Immm,0.2038998473890263,MnAg2,orthorhombic
3075_Mo4V8,Mo4V8,Pnma,-0.0006408570692784,V2Mo,orthorhombic
3076_Cu2Ta4,Cu2Ta4,Cmcm,0.1639079811589283,Ta2Cu,orthorhombic
3078_Al3Sn3,Al3Sn3,Cm,0.125480888915901,AlSn,monoclinic
3079_AlPt3,AlPt3,Cmmm,-0.5888720165519494,AlPt3,orthorhombic
3080_Ag3Al,Ag3Al,Pm-3m,-0.0439969828079953,AlAg3,cubic
3081_GeAs3,GeAs3,Pmmm,0.4621237117053614,GeAs3,orthorhombic
3082_BaU,BaU,Fm-3m,1.6859382982010027,BaU,cubic
3084_AgFe2,AgFe2,Fmmm,0.2691876946108304,Fe2Ag,orthorhombic
3085_Au2Nb4,Au2Nb4,C2/m,0.0528566404423867,Nb2Au,monoclinic
3086_K4Sn16,K4Sn16,I-43m,-0.0769619674630533,KSn4,cubic
3088_Rh4As12,Rh4As12,Im-3,-0.4381732386554331,As3Rh,cubic
3089_Sn2W2,Sn2W2,Imma,0.6135059614810894,SnW,orthorhombic
3091_Mo4W4,Mo4W4,Pnma,0.380614293590968,MoW,orthorhombic
3092_Al4Sn2,Al4Sn2,Cm,0.1378266215590902,Al2Sn,monoclinic
3095_PtSr,PtSr,Fm-3m,-0.6136797126464031,SrPt,cubic
3096_Rh3As,Rh3As,Cmmm,0.1899546984508608,AsRh3,orthorhombic
3097_Ag4Ba6,Ag4Ba6,Fdd2,-0.0507589651294985,Ba3Ag2,orthorhombic
3098_AlSn3,AlSn3,C2/m,0.1044766819611391,AlSn3,monoclinic
3099_Al3Ir,Al3Ir,Imm2,-0.4499672468645164,Al3Ir,orthorhombic
3102_CaBr,CaBr,F-43m,-1.2331421850996755,CaBr,cubic
3103_Al2Sn4,Al2Sn4,C2/m,0.0887452480367532,AlSn2,monoclinic
3105_Sb2As4,Sb2As4,Pnnm,0.1155331115355782,SbAs2,orthorhombic
3106_AuCu3,AuCu3,Pm-3m,1.1107217943881529,Cu3Au,cubic
3107_GaIn,GaIn,Fm-3m,0.0934294956136678,InGa,cubic
3108_In3Mo,In3Mo,Pmm2,0.3379385834494242,In3Mo,orthorhombic
3110_Ba4Cu,Ba4Cu,Im-3m,0.1763109246350126,Ba4Cu,cubic
3111_Al4Ir2,Al4Ir2,Cmcm,-0.45446727995319,Al2Ir,orthorhombic
3112_Na8Pd4,Na8Pd4,Pnma,-0.0135115662789999,Na2Pd,orthorhombic
3114_Ag2Ge2,Ag2Ge2,Cmme,0.1973839765043421,AgGe,orthorhombic
3115_RhW3,RhW3,Imm2,0.1259991021727291,RhW3,orthorhombic
3117_Ba4Ir12,Ba4Ir12,Pnma,0.140989215501504,BaIr3,orthorhombic
3118_Mo4Ge8,Mo4Ge8,Pnma,-0.387930767527448,Ge2Mo,orthorhombic
3120_Au3Pb,Au3Pb,Imm2,0.0421634035992708,PbAu3,orthorhombic
3121_YbBr,YbBr,Fm-3m,-1.4271186061040138,YbBr,cubic
3123_Au3K,Au3K,Pmm2,-0.0583983529578526,KAu3,orthorhombic
3126_InPd,InPd,Pm-3m,-0.5193825637928868,InPd,cubic
3127_PtW3,PtW3,Fm-3m,0.267051153241173,PtW3,cubic
3129_Sn5W,Sn5W,Amm2,0.3710214703773496,Sn5W,orthorhombic
3131_YbBr,YbBr,Fm-3m,-1.4106922041879266,YbBr,cubic
3133_Au4As2,Au4As2,Cmcm,0.1079734153082032,AsAu2,orthorhombic
3136_Ca2Cu6,Ca2Cu6,Pm-3n,0.1121861645523587,CaCu3,cubic
3140_CsAs,CsAs,Fm-3m,0.3334515155471136,CsAs,cubic
3141_Cu2K4,Cu2K4,Fd-3m,0.7106508718075055,K2Cu,cubic
3142_In3Sn,In3Sn,Fm-3m,0.005615596659696,In3Sn,cubic
3143_AuNa3,AuNa3,Pm-3m,-0.1684955919688151,Na3Au,cubic
3144_Ni2Rh4,Ni2Rh4,Fd-3m,0.5717800781255763,NiRh2,cubic
3145_In3Mn,In3Mn,Pmm2,0.2544290912213443,MnIn3,orthorhombic
3146_Ba2W2,Ba2W2,Cmcm,0.8228393727936236,BaW,orthorhombic
3147_Pt6As2,Pt6As2,Cmcm,-0.073531221889179,AsPt3,orthorhombic
3148_Al2Pt2,Al2Pt2,Pmma,-0.935620107858214,AlPt,orthorhombic
3151_Pt3V,Pt3V,Pmmm,-0.4207377805033276,VPt3,orthorhombic
3152_Ca8In4,Ca8In4,Pnma,-0.4191793154319872,Ca2In,orthorhombic
3156_Ba2Ir2,Ba2Ir2,Cmcm,0.5449168595334992,BaIr,orthorhombic
3157_Rh6W4,Rh6W4,Fdd2,-0.0594009968145442,Rh3W2,orthorhombic
3158_K3P,K3P,Pm-3m,-0.0328119937475128,K3P,cubic
3159_K4Sn,K4Sn,Im-3m,-0.046379581696436,K4Sn,cubic
3161_KRh,KRh,P-6m2,0.7868528599991338,KRh,hexagonal
3162_PBr,PBr,P-6m2,0.722297972837521,PBr,hexagonal
3163_Mn2W4,Mn2W4,Cmcm,0.151803291726362,MnW2,orthorhombic
3165_Na2Rh4,Na2Rh4,Pnnm,0.4923615386228531,NaRh2,orthorhombic
3166_Al2Mn,Al2Mn,Fm-3m,0.2455892362076242,MnAl2,cubic
3169_RbSm,RbSm,F-43m,1.509341299483286,RbSm,cubic
3171_Sn6W2,Sn6W2,Pmmn,0.4786639913277879,Sn3W,orthorhombic
3172_PtRb5,PtRb5,F-43m,0.4503096521275971,Rb5Pt,cubic
3173_Al4Cu2,Al4Cu2,Cmcm,-0.0344383852028453,Al2Cu,orthorhombic
3174_Ga3Pd,Ga3Pd,Imm2,-0.2564353314449885,Ga3Pd,orthorhombic
3176_Sn4Br8,Sn4Br8,Pa-3,-0.8643235854753722,SnBr2,cubic
